ID,user_id,confidence,predicted_intensity,community,district,prediction_time,indicator,indicator_description,time_observed,Target,forecast_length
ID_30F4d_12,53,0.3,0.0,Tumfa,atiwa_west,2025-07-11 09:00:17,,,,NORAIN,12
ID_6vHAj_12,53,0.3,0.0,Tumfa,atiwa_west,2025-07-11 09:01:03,,,,NORAIN,12
ID_cNCHK_12,77,0.3,0.0,ASSIN BROFOYEDUR,assin_fosu,2025-07-11 09:37:43,,,,NORAIN,12
ID_LANQw_12,46,1.0,0.0,Asunafo,atiwa_west,2025-07-11 09:53:29,,,,NORAIN,12
ID_eVJTR_12,46,1.0,0.0,Asunafo,atiwa_west,2025-07-11 09:53:35,,,,NORAIN,12
ID_dmIav_12,46,1.0,0.0,Asunafo,atiwa_west,2025-07-11 09:53:40,,,,NORAIN,12
ID_hrfRh_12,62,0.6,0.0,Assin ATONSU ,assin_fosu,2025-07-11 10:01:18,,,,NORAIN,12
ID_tcdta_12,47,1.0,0.0,FOSO ODUMASI ,assin_fosu,2025-07-11 10:20:57,,,,NORAIN,12
ID_5nKLD_12,47,1.0,0.0,FOSO ODUMASI ,assin_fosu,2025-07-11 10:20:58,,,,NORAIN,12
ID_OmKQY_12,47,1.0,0.0,FOSO ODUMASI ,assin_fosu,2025-07-11 10:20:59,,,,NORAIN,12
ID_uQfoG_12,47,1.0,0.0,FOSO ODUMASI ,assin_fosu,2025-07-11 10:21:02,,,,NORAIN,12
ID_2Mty3_12,47,1.0,0.0,FOSO ODUMASI ,assin_fosu,2025-07-11 10:21:03,,,,NORAIN,12
ID_4CLdS_12,47,1.0,0.0,FOSO ODUMASI ,assin_fosu,2025-07-11 10:21:05,,,,NORAIN,12
ID_QXS83_12,47,1.0,0.0,FOSO ODUMASI ,assin_fosu,2025-07-11 10:21:06,,,,NORAIN,12
ID_XioWz_12,47,1.0,0.0,FOSO ODUMASI ,assin_fosu,2025-07-11 10:21:07,,,,NORAIN,12
ID_msoOe_12,77,0.3,0.0,ASSIN BROFOYEDUR,assin_fosu,2025-07-11 10:38:33,,,,NORAIN,12
ID_UDxL1_12,77,0.3,0.0,ASSIN BROFOYEDUR,assin_fosu,2025-07-11 10:38:34,,,,NORAIN,12
ID_MBEla_12,77,0.3,0.0,ASSIN BROFOYEDUR,assin_fosu,2025-07-11 10:38:35,,,,NORAIN,12
ID_FA6q3_12,72,0.6,0.0,Kwabeng ,atiwa_west,2025-07-11 10:53:43,,,,NORAIN,12
ID_cEYAI_12,62,0.6,0.0,Assin ATONSU ,assin_fosu,2025-07-11 11:24:10,,,,NORAIN,12
ID_kxcZK_12,62,0.6,0.0,Assin ATONSU ,assin_fosu,2025-07-11 11:24:13,,,,NORAIN,12
ID_RfUtC_12,77,0.3,0.0,ASSIN BROFOYEDUR,assin_fosu,2025-07-11 11:38:34,,,,NORAIN,12
ID_LMriI_12,77,0.3,0.0,ASSIN BROFOYEDUR,assin_fosu,2025-07-11 11:38:36,,,,NORAIN,12
ID_OTM0H_12,72,0.6,0.0,Kwabeng ,atiwa_west,2025-07-11 11:54:25,,,,NORAIN,12
ID_y9xPO_24,72,1.0,0.0,Kwabeng ,atiwa_west,2025-07-11 12:06:16,,,,NORAIN,24
ID_86LLe_24,47,1.0,0.0,FOSO ODUMASI ,assin_fosu,2025-07-11 12:21:37,,,,NORAIN,24
ID_wMYuy_24,47,1.0,0.0,FOSO ODUMASI ,assin_fosu,2025-07-11 12:21:40,,,,NORAIN,24
ID_GMdbE_24,47,1.0,0.0,FOSO ODUMASI ,assin_fosu,2025-07-11 12:21:41,,,,NORAIN,24
ID_adGuW_24,47,1.0,0.0,FOSO ODUMASI ,assin_fosu,2025-07-11 12:21:42,,,,NORAIN,24
ID_1cIUh_24,47,1.0,0.0,FOSO ODUMASI ,assin_fosu,2025-07-11 12:21:44,,,,NORAIN,24
ID_bMkvA_24,47,1.0,0.0,FOSO ODUMASI ,assin_fosu,2025-07-11 12:21:45,,,,NORAIN,24
ID_kYYlK_24,47,1.0,0.0,FOSO ODUMASI ,assin_fosu,2025-07-11 12:21:46,,,,NORAIN,24
ID_Lf8YV_24,47,1.0,0.0,FOSO ODUMASI ,assin_fosu,2025-07-11 12:21:47,,,,NORAIN,24
ID_izBLi_24,77,0.3,0.0,ASSIN BROFOYEDUR,assin_fosu,2025-07-11 12:39:05,,,,NORAIN,24
ID_d0aH4_24,77,0.3,0.0,ASSIN BROFOYEDUR,assin_fosu,2025-07-11 12:39:36,,,,NORAIN,24
ID_X0Fwl_24,80,0.6,0.0,Atonsu,assin_fosu,2025-07-11 13:10:53,,,,NORAIN,24
ID_EitBd_24,77,0.3,0.0,ASSIN BROFOYEDUR,assin_fosu,2025-07-11 13:40:31,,,,NORAIN,24
ID_YFLi4_24,77,0.3,0.0,ASSIN BROFOYEDUR,assin_fosu,2025-07-11 13:40:33,,,,NORAIN,24
ID_AvhOq_24,72,0.6,0.0,Kwabeng ,atiwa_west,2025-07-11 13:40:51,,,,NORAIN,24
ID_VulCQ_24,72,0.6,0.0,Kwabeng ,atiwa_west,2025-07-11 13:40:52,,,,NORAIN,24
ID_Dqy38_24,72,0.6,0.0,Kwabeng ,atiwa_west,2025-07-11 13:40:53,,,,NORAIN,24
ID_egSEu_24,47,1.0,0.0,FOSO ODUMASI ,assin_fosu,2025-07-11 15:04:36,,,,NORAIN,24
ID_TlseA_24,47,1.0,0.0,FOSO ODUMASI ,assin_fosu,2025-07-11 15:04:37,,,,NORAIN,24
ID_I9egV_24,47,1.0,0.0,FOSO ODUMASI ,assin_fosu,2025-07-11 15:04:38,,,,NORAIN,24
ID_4xKqt_24,47,1.0,0.0,FOSO ODUMASI ,assin_fosu,2025-07-11 15:04:39,,,,NORAIN,24
ID_9zMkv_24,81,1.0,0.0,odumasi,obuasi_east,2025-07-11 16:36:45,,,,NORAIN,24
ID_jnddV_24,47,1.0,0.0,FOSO ODUMASI ,assin_fosu,2025-07-11 16:51:44,,,,NORAIN,24
ID_8LZhg_24,47,1.0,0.0,FOSO ODUMASI ,assin_fosu,2025-07-11 16:51:45,,,,NORAIN,24
ID_acaHi_24,47,1.0,0.0,FOSO ODUMASI ,assin_fosu,2025-07-11 16:51:46,,,,NORAIN,24
ID_8aseg_24,47,1.0,0.0,FOSO ODUMASI ,assin_fosu,2025-07-11 16:51:47,,,,NORAIN,24
ID_CRGZ4_24,72,0.6,0.0,Kwabeng ,atiwa_west,2025-07-11 16:57:29,,,,NORAIN,24
ID_3Xnty_24,23,0.3,0.0,Asamama,atiwa_west,2025-07-11 17:01:13,,,,MEDIUMRAIN,24
ID_17LEM_24,23,0.3,0.0,Asamama,atiwa_west,2025-07-11 17:01:14,,,,MEDIUMRAIN,24
ID_BYNKf_24,23,0.3,0.0,Asamama,atiwa_west,2025-07-11 17:01:15,,,,MEDIUMRAIN,24
ID_d2nGF_24,23,0.3,0.0,Asamama,atiwa_west,2025-07-11 17:01:16,,,,MEDIUMRAIN,24
ID_HU3Va_24,23,0.3,0.0,Asamama,atiwa_west,2025-07-11 17:01:17,,,,MEDIUMRAIN,24
ID_XjTpZ_24,23,0.3,0.0,Asamama,atiwa_west,2025-07-11 17:01:18,,,,MEDIUMRAIN,24
ID_qpepg_24,23,0.3,0.0,Asamama,atiwa_west,2025-07-11 17:01:19,,,,MEDIUMRAIN,24
ID_yAIxw_24,23,0.3,0.0,Asamama,atiwa_west,2025-07-11 17:01:20,,,,MEDIUMRAIN,24
ID_YWgVr_24,23,0.3,0.0,Asamama,atiwa_west,2025-07-11 17:01:21,,,,MEDIUMRAIN,24
ID_uT7yz_24,23,0.3,0.0,Asamama,atiwa_west,2025-07-11 17:01:23,,,,MEDIUMRAIN,24
ID_ni0Dl_24,23,0.3,0.0,Asamama,atiwa_west,2025-07-11 17:01:24,,,,MEDIUMRAIN,24
ID_vw1Kb_24,23,0.3,0.0,Asamama,atiwa_west,2025-07-11 17:01:25,,,,MEDIUMRAIN,24
ID_kl9NP_24,23,0.3,0.0,Asamama,atiwa_west,2025-07-11 17:01:26,,,,MEDIUMRAIN,24
ID_Jb6g5_24,23,0.3,0.0,Asamama,atiwa_west,2025-07-11 17:01:28,,,,MEDIUMRAIN,24
ID_q4GyQ_24,23,0.3,0.0,Asamama,atiwa_west,2025-07-11 17:01:29,,,,MEDIUMRAIN,24
ID_7b3qY_24,23,0.3,0.0,Asamama,atiwa_west,2025-07-11 17:01:30,,,,MEDIUMRAIN,24
ID_2WNl7_24,23,0.3,0.0,Asamama,atiwa_west,2025-07-11 17:01:31,,,,MEDIUMRAIN,24
ID_NgAC7_24,23,0.3,0.0,Asamama,atiwa_west,2025-07-11 17:01:32,,,,MEDIUMRAIN,24
ID_5yL9N_24,23,0.3,0.0,Asamama,atiwa_west,2025-07-11 17:01:33,,,,MEDIUMRAIN,24
ID_BTRgt_24,23,0.3,0.0,Asamama,atiwa_west,2025-07-11 17:01:34,,,,MEDIUMRAIN,24
ID_pIugg_24,23,0.3,0.0,Asamama,atiwa_west,2025-07-11 17:01:35,,,,MEDIUMRAIN,24
ID_WXrP5_24,23,0.3,0.0,Asamama,atiwa_west,2025-07-11 17:01:36,,,,MEDIUMRAIN,24
ID_LGtEf_24,23,0.3,0.0,Asamama,atiwa_west,2025-07-11 17:01:37,,,,MEDIUMRAIN,24
ID_nAclk_24,23,0.3,0.0,Asamama,atiwa_west,2025-07-11 17:01:38,,,,MEDIUMRAIN,24
ID_QEhuS_24,23,0.3,0.0,Asamama,atiwa_west,2025-07-11 17:01:39,,,,MEDIUMRAIN,24
ID_O6UjC_24,23,0.3,0.0,Asamama,atiwa_west,2025-07-11 17:01:40,,,,MEDIUMRAIN,24
ID_UedQQ_24,23,0.3,0.0,Asamama,atiwa_west,2025-07-11 17:02:06,,,,MEDIUMRAIN,24
ID_osEXy_24,23,0.3,0.0,Asamama,atiwa_west,2025-07-11 17:02:08,,,,MEDIUMRAIN,24
ID_FESiA_24,23,0.3,0.0,Asamama,atiwa_west,2025-07-11 17:02:09,,,,MEDIUMRAIN,24
ID_PT8an_24,23,0.3,0.0,Asamama,atiwa_west,2025-07-11 17:02:10,,,,MEDIUMRAIN,24
ID_KMGZr_24,23,0.3,0.0,Asamama,atiwa_west,2025-07-11 17:02:11,,,,MEDIUMRAIN,24
ID_RUChC_24,23,0.3,0.0,Asamama,atiwa_west,2025-07-11 17:02:12,,,,MEDIUMRAIN,24
ID_zQ6ED_24,23,0.3,0.0,Asamama,atiwa_west,2025-07-11 17:02:13,,,,MEDIUMRAIN,24
ID_4bfxz_24,23,0.3,0.0,Asamama,atiwa_west,2025-07-11 17:02:14,,,,MEDIUMRAIN,24
ID_LdvXe_24,23,0.3,0.0,Asamama,atiwa_west,2025-07-11 17:02:15,,,,MEDIUMRAIN,24
ID_VseA0_24,23,0.3,0.0,Asamama,atiwa_west,2025-07-11 17:02:17,,,,MEDIUMRAIN,24
ID_IY21m_24,23,0.3,0.0,Asamama,atiwa_west,2025-07-11 17:02:18,,,,MEDIUMRAIN,24
ID_dZQSF_24,23,0.3,0.0,Asamama,atiwa_west,2025-07-11 17:02:19,,,,MEDIUMRAIN,24
ID_7vIsU_24,23,0.3,0.0,Asamama,atiwa_west,2025-07-11 17:02:20,,,,MEDIUMRAIN,24
ID_T4apF_24,23,0.3,0.0,Asamama,atiwa_west,2025-07-11 17:02:21,,,,MEDIUMRAIN,24
ID_84xfl_24,23,0.3,0.0,Asamama,atiwa_west,2025-07-11 17:02:22,,,,MEDIUMRAIN,24
ID_h74zY_24,23,0.3,0.0,Asamama,atiwa_west,2025-07-11 17:02:23,,,,MEDIUMRAIN,24
ID_tr75x_24,23,0.3,0.0,Asamama,atiwa_west,2025-07-11 17:02:24,,,,MEDIUMRAIN,24
ID_y3ZLf_24,23,0.3,0.0,Asamama,atiwa_west,2025-07-11 17:02:25,,,,MEDIUMRAIN,24
ID_VWB2L_24,23,0.3,0.0,Asamama,atiwa_west,2025-07-11 17:02:26,,,,MEDIUMRAIN,24
ID_XmCcM_24,23,0.3,0.0,Asamama,atiwa_west,2025-07-11 17:02:27,,,,MEDIUMRAIN,24
ID_lViQI_24,23,0.3,0.0,Asamama,atiwa_west,2025-07-11 17:02:28,,,,MEDIUMRAIN,24
ID_r9Tpi_24,66,1.0,0.33,Assin nyankomasi ,assin_fosu,2025-07-11 17:29:47,sun,Sunny with clouds,EVENING,NORAIN,24
ID_amrWt_24,81,1.0,0.0,odumasi,obuasi_east,2025-07-11 17:35:02,,,,NORAIN,24
ID_bI1F7_24,81,1.0,0.0,odumasi,obuasi_east,2025-07-11 17:35:07,,,,NORAIN,24
ID_pvvwF_24,8,0.6,0.0,mouso ,atiwa_west,2025-07-11 17:35:29,,,,NORAIN,24
ID_lPE37_24,8,0.6,0.0,mouso ,atiwa_west,2025-07-11 17:35:34,,,,NORAIN,24
ID_OzWgN_24,23,0.3,0.0,Asamama,atiwa_west,2025-07-11 17:53:53,,,,MEDIUMRAIN,24
ID_Dww6f_24,23,0.3,0.0,Asamama,atiwa_west,2025-07-11 17:54:59,,,,MEDIUMRAIN,24
ID_UjZO3_24,72,0.6,0.0,Kwabeng ,atiwa_west,2025-07-11 17:58:06,,,,NORAIN,24
ID_xdOeN_24,72,0.6,0.0,Kwabeng ,atiwa_west,2025-07-11 17:58:07,,,,NORAIN,24
ID_3G6ev_24,47,1.0,0.0,FOSO ODUMASI ,assin_fosu,2025-07-11 18:03:25,,,,NORAIN,24
ID_CNX9A_24,47,1.0,0.0,FOSO ODUMASI ,assin_fosu,2025-07-11 18:03:26,,,,NORAIN,24
ID_PF002_24,47,1.0,0.0,FOSO ODUMASI ,assin_fosu,2025-07-11 18:03:27,,,,NORAIN,24
ID_9KunK_24,47,1.0,0.0,FOSO ODUMASI ,assin_fosu,2025-07-11 18:03:28,,,,NORAIN,24
ID_eBisb_24,47,1.0,0.0,FOSO ODUMASI ,assin_fosu,2025-07-11 18:03:29,,,,NORAIN,24
ID_Nude7_24,47,1.0,0.0,FOSO ODUMASI ,assin_fosu,2025-07-11 18:03:30,,,,NORAIN,24
ID_PM1pP_24,43,0.3,0.33,odumasi,obuasi_east,2025-07-11 18:34:50,wind,Light Wind,EARLY_MORNING,NORAIN,24
ID_XHKuQ_24,43,1.0,0.0,odumasi,obuasi_east,2025-07-11 18:34:51,,,,NORAIN,24
ID_TJh88_24,79,0.3,0.0,Mampamhwe,obuasi_east,2025-07-11 18:48:21,,,,NORAIN,24
ID_PDkW9_24,79,0.3,0.0,Mampamhwe,obuasi_east,2025-07-11 18:48:29,,,,NORAIN,24
ID_ViAOJ_24,53,0.3,0.0,Tumfa,atiwa_west,2025-07-11 18:49:02,,,,NORAIN,24
ID_ydRgD_24,53,0.3,0.0,Tumfa,atiwa_west,2025-07-11 18:49:03,,,,NORAIN,24
ID_JB4Cc_24,53,0.3,0.0,Tumfa,atiwa_west,2025-07-11 18:49:04,,,,NORAIN,24
ID_N3pVQ_24,53,0.3,0.0,Tumfa,atiwa_west,2025-07-11 18:49:05,,,,NORAIN,24
ID_CjID8_24,53,0.3,0.0,Tumfa,atiwa_west,2025-07-11 18:49:06,,,,NORAIN,24
ID_vJRJC_24,53,0.3,0.0,Tumfa,atiwa_west,2025-07-11 18:49:08,,,,NORAIN,24
ID_i5xo5_24,53,0.3,0.0,Tumfa,atiwa_west,2025-07-11 18:49:09,,,,NORAIN,24
ID_Dxxch_24,53,0.3,0.0,Tumfa,atiwa_west,2025-07-11 18:49:12,,,,NORAIN,24
ID_Rz6h7_24,53,0.3,0.0,Tumfa,atiwa_west,2025-07-11 18:49:16,,,,NORAIN,24
ID_fAPx6_24,53,0.3,0.0,Tumfa,atiwa_west,2025-07-11 18:49:20,,,,NORAIN,24
ID_27iG8_24,53,0.3,0.0,Tumfa,atiwa_west,2025-07-11 18:49:25,,,,NORAIN,24
ID_XPcJE_24,53,0.3,0.0,Tumfa,atiwa_west,2025-07-11 18:49:29,,,,NORAIN,24
ID_oEeXz_24,53,0.3,0.0,Tumfa,atiwa_west,2025-07-11 18:49:30,,,,NORAIN,24
ID_wcl9D_24,53,0.3,0.0,Tumfa,atiwa_west,2025-07-11 18:49:31,,,,NORAIN,24
ID_ZKUzk_24,53,0.3,0.0,Tumfa,atiwa_west,2025-07-11 18:49:32,,,,NORAIN,24
ID_Z2H20_24,53,0.3,0.0,Tumfa,atiwa_west,2025-07-11 18:49:33,,,,NORAIN,24
ID_CH36j_24,53,0.3,0.0,Tumfa,atiwa_west,2025-07-11 18:49:35,,,,NORAIN,24
ID_5Dvy0_24,53,0.3,0.0,Tumfa,atiwa_west,2025-07-11 18:49:58,,,,NORAIN,24
ID_JByVK_24,53,0.3,0.0,Tumfa,atiwa_west,2025-07-11 18:49:59,,,,NORAIN,24
ID_HiKHN_24,53,0.3,0.0,Tumfa,atiwa_west,2025-07-11 18:50:00,,,,NORAIN,24
ID_FAQRj_24,53,0.3,0.0,Tumfa,atiwa_west,2025-07-11 18:50:01,,,,NORAIN,24
ID_P11pw_24,53,0.3,0.0,Tumfa,atiwa_west,2025-07-11 18:50:02,,,,NORAIN,24
ID_TrTgN_24,53,0.3,0.0,Tumfa,atiwa_west,2025-07-11 18:50:03,,,,NORAIN,24
ID_tzjxU_24,53,0.3,0.0,Tumfa,atiwa_west,2025-07-11 18:50:04,,,,NORAIN,24
ID_cG4Fb_24,53,0.3,0.0,Tumfa,atiwa_west,2025-07-11 18:50:05,,,,NORAIN,24
ID_yN5xF_24,53,0.3,0.0,Tumfa,atiwa_west,2025-07-11 18:50:06,,,,NORAIN,24
ID_x4rQt_24,53,0.3,0.0,Tumfa,atiwa_west,2025-07-11 18:50:07,,,,NORAIN,24
ID_MBPz3_24,53,0.3,0.0,Tumfa,atiwa_west,2025-07-11 18:50:08,,,,NORAIN,24
ID_AhirS_24,27,0.6,0.0,Akropong,atiwa_west,2025-07-11 18:53:32,,,,MEDIUMRAIN,24
ID_WEJi3_24,27,0.3,0.0,Akropong,atiwa_west,2025-07-11 18:53:51,,,,MEDIUMRAIN,24
ID_8nblq_24,27,0.3,0.0,Akropong,atiwa_west,2025-07-11 18:54:10,,,,MEDIUMRAIN,24
ID_P3gwM_24,72,0.6,0.0,Kwabeng ,atiwa_west,2025-07-11 19:00:36,,,,NORAIN,24
ID_P2rnX_24,72,0.6,0.0,Kwabeng ,atiwa_west,2025-07-11 19:00:37,,,,NORAIN,24
ID_H6N31_24,72,1.0,0.0,Kwabeng ,atiwa_west,2025-07-11 19:00:41,,,,NORAIN,24
ID_P3dSD_24,72,0.6,0.0,Kwabeng ,atiwa_west,2025-07-11 19:01:20,,,,NORAIN,24
ID_gt9JV_24,77,0.3,0.0,ASSIN BROFOYEDUR,assin_fosu,2025-07-11 19:04:03,,,,NORAIN,24
ID_ljYbc_24,77,0.3,0.0,ASSIN BROFOYEDUR,assin_fosu,2025-07-11 19:04:06,,,,NORAIN,24
ID_r5jGA_24,77,0.3,0.0,ASSIN BROFOYEDUR,assin_fosu,2025-07-11 19:04:10,,,,NORAIN,24
ID_EGR1I_24,77,0.3,0.0,ASSIN BROFOYEDUR,assin_fosu,2025-07-11 19:04:11,,,,NORAIN,24
ID_6MWva_24,47,1.0,0.0,FOSO ODUMASI ,assin_fosu,2025-07-11 19:11:37,,,,NORAIN,24
ID_1hnDU_24,47,1.0,0.0,FOSO ODUMASI ,assin_fosu,2025-07-11 19:11:38,,,,NORAIN,24
ID_ZtoCb_24,47,1.0,0.0,FOSO ODUMASI ,assin_fosu,2025-07-11 19:11:39,,,,NORAIN,24
ID_zHzmA_24,47,1.0,0.0,FOSO ODUMASI ,assin_fosu,2025-07-11 19:11:40,,,,NORAIN,24
ID_u79o8_24,47,1.0,0.0,FOSO ODUMASI ,assin_fosu,2025-07-11 19:11:41,,,,NORAIN,24
ID_TnxMG_24,47,1.0,0.0,FOSO ODUMASI ,assin_fosu,2025-07-11 19:11:42,,,,NORAIN,24
ID_uB4fl_24,47,1.0,0.0,FOSO ODUMASI ,assin_fosu,2025-07-11 19:11:43,,,,NORAIN,24
ID_SQoh7_24,77,0.3,0.0,ASSIN BROFOYEDUR,assin_fosu,2025-07-11 19:12:48,,,,NORAIN,24
ID_8h0TY_24,77,0.6,0.0,ASSIN BROFOYEDUR,assin_fosu,2025-07-11 19:13:02,,,,NORAIN,24
ID_G16cC_24,62,0.6,0.0,Assin ATONSU ,assin_fosu,2025-07-11 19:21:11,,,,NORAIN,24
ID_cEus0_24,79,0.3,0.0,Mampamhwe,obuasi_east,2025-07-11 19:35:32,,,,NORAIN,24
ID_7ARhs_24,79,0.3,0.0,Mampamhwe,obuasi_east,2025-07-11 19:49:38,,,,NORAIN,24
ID_DzoaM_24,27,0.6,0.0,Akropong,atiwa_west,2025-07-11 19:53:46,,,,MEDIUMRAIN,24
ID_ZWq3S_24,27,0.6,0.0,Akropong,atiwa_west,2025-07-11 19:53:48,,,,MEDIUMRAIN,24
ID_IatEQ_24,85,0.3,0.0,Mampamhwe,obuasi_east,2025-07-11 20:00:22,,,,NORAIN,24
ID_Qvunt_24,72,0.6,0.0,Kwabeng ,atiwa_west,2025-07-11 20:00:57,,,,NORAIN,24
ID_eDwdo_24,72,0.6,0.0,Kwabeng ,atiwa_west,2025-07-11 20:00:59,,,,NORAIN,24
ID_jHjPH_24,77,0.3,0.0,ASSIN BROFOYEDUR,assin_fosu,2025-07-11 20:04:15,,,,NORAIN,24
ID_D8cOQ_24,77,0.3,0.0,ASSIN BROFOYEDUR,assin_fosu,2025-07-11 20:04:18,,,,NORAIN,24
ID_Kclgo_24,77,0.3,0.0,ASSIN BROFOYEDUR,assin_fosu,2025-07-11 20:04:21,,,,NORAIN,24
ID_Ittrj_24,77,0.3,0.0,ASSIN BROFOYEDUR,assin_fosu,2025-07-11 20:07:48,,,,NORAIN,24
ID_SLveB_24,77,0.3,0.0,ASSIN BROFOYEDUR,assin_fosu,2025-07-11 20:12:49,,,,NORAIN,24
ID_dQydF_24,81,1.0,0.0,odumasi,obuasi_east,2025-07-11 20:25:02,,,,NORAIN,24
ID_0XdM9_24,81,1.0,0.0,odumasi,obuasi_east,2025-07-11 20:25:04,,,,NORAIN,24
ID_zFub5_24,81,1.0,0.0,odumasi,obuasi_east,2025-07-11 20:25:05,,,,NORAIN,24
ID_21Ad0_24,47,1.0,0.0,FOSO ODUMASI ,assin_fosu,2025-07-11 20:26:00,,,,NORAIN,24
ID_gB1p5_24,47,1.0,0.0,FOSO ODUMASI ,assin_fosu,2025-07-11 20:26:01,,,,NORAIN,24
ID_Mi6oc_24,47,1.0,0.0,FOSO ODUMASI ,assin_fosu,2025-07-11 20:26:02,,,,NORAIN,24
ID_JI7sR_24,47,1.0,0.0,FOSO ODUMASI ,assin_fosu,2025-07-11 20:26:03,,,,NORAIN,24
ID_7E3gf_24,47,1.0,0.0,FOSO ODUMASI ,assin_fosu,2025-07-11 20:26:04,,,,NORAIN,24
ID_i7vWO_24,46,1.0,0.0,Asunafo,atiwa_west,2025-07-11 20:29:16,,,,NORAIN,24
ID_FSy2g_24,46,1.0,0.0,Asunafo,atiwa_west,2025-07-11 20:29:25,,,,NORAIN,24
ID_6Ma46_24,46,1.0,0.0,Asunafo,atiwa_west,2025-07-11 20:29:31,,,,NORAIN,24
ID_hViV3_24,79,0.3,0.0,Mampamhwe,obuasi_east,2025-07-11 20:50:38,,,,NORAIN,24
ID_u4P4d_24,27,0.6,0.0,Akropong,atiwa_west,2025-07-11 20:55:32,,,,MEDIUMRAIN,24
ID_FXNfR_24,27,0.6,0.0,Akropong,atiwa_west,2025-07-11 20:55:37,,,,MEDIUMRAIN,24
ID_5JUsg_24,18,0.3,0.0,Akwaduuso,assin_fosu,2025-07-11 21:05:05,,,,NORAIN,24
ID_HtHZB_24,77,0.3,0.0,ASSIN BROFOYEDUR,assin_fosu,2025-07-11 21:10:35,,,,NORAIN,24
ID_zrhsF_24,77,0.3,0.0,ASSIN BROFOYEDUR,assin_fosu,2025-07-11 21:12:51,,,,NORAIN,24
ID_i8MTb_24,81,1.0,0.0,odumasi,obuasi_east,2025-07-11 21:25:18,,,,NORAIN,24
ID_6qxEU_24,81,1.0,0.0,odumasi,obuasi_east,2025-07-11 21:25:20,,,,NORAIN,24
ID_M59Md_24,47,1.0,0.0,FOSO ODUMASI ,assin_fosu,2025-07-11 21:36:47,,,,NORAIN,24
ID_9UiAo_24,47,1.0,0.0,FOSO ODUMASI ,assin_fosu,2025-07-11 21:36:48,,,,NORAIN,24
ID_cthql_24,47,1.0,0.0,FOSO ODUMASI ,assin_fosu,2025-07-11 21:36:49,,,,NORAIN,24
ID_iqwVD_24,47,1.0,0.0,FOSO ODUMASI ,assin_fosu,2025-07-11 21:36:50,,,,NORAIN,24
ID_PcQlv_24,47,1.0,0.0,FOSO ODUMASI ,assin_fosu,2025-07-11 21:36:51,,,,NORAIN,24
ID_KJ7i7_24,85,0.3,0.0,Mampamhwe,obuasi_east,2025-07-11 22:09:40,,,,NORAIN,24
ID_edpG0_24,77,0.3,0.0,ASSIN BROFOYEDUR,assin_fosu,2025-07-11 22:11:02,,,,NORAIN,24
ID_3cpJ4_24,77,0.3,0.0,ASSIN BROFOYEDUR,assin_fosu,2025-07-11 22:11:14,,,,NORAIN,24
ID_1hNjM_24,77,0.3,0.0,ASSIN BROFOYEDUR,assin_fosu,2025-07-11 22:12:52,,,,NORAIN,24
ID_71N3A_24,26,0.6,0.0,Akropong,atiwa_west,2025-07-11 22:13:48,,,,NORAIN,24
ID_XLFF3_24,26,0.6,0.0,Akropong,atiwa_west,2025-07-11 22:13:49,,,,NORAIN,24
ID_bmZBh_24,26,0.6,0.0,Akropong,atiwa_west,2025-07-11 22:13:50,,,,NORAIN,24
ID_lQlkF_24,26,0.6,0.0,Akropong,atiwa_west,2025-07-11 22:13:51,,,,NORAIN,24
ID_3liOa_24,26,0.6,0.0,Akropong,atiwa_west,2025-07-11 22:13:52,,,,NORAIN,24
ID_asv8h_24,26,0.6,0.0,Akropong,atiwa_west,2025-07-11 22:13:53,,,,NORAIN,24
ID_09u14_24,26,0.6,0.0,Akropong,atiwa_west,2025-07-11 22:13:54,,,,NORAIN,24
ID_9nJsA_24,26,0.6,0.0,Akropong,atiwa_west,2025-07-11 22:13:55,,,,NORAIN,24
ID_viPzU_24,26,0.6,0.0,Akropong,atiwa_west,2025-07-11 22:13:56,,,,NORAIN,24
ID_4usFW_24,26,0.6,0.0,Akropong,atiwa_west,2025-07-11 22:13:57,,,,NORAIN,24
ID_Zokiz_24,26,0.6,0.0,Akropong,atiwa_west,2025-07-11 22:13:58,,,,NORAIN,24
ID_8gn8A_24,26,0.6,0.0,Akropong,atiwa_west,2025-07-11 22:13:59,,,,NORAIN,24
ID_P7Xkq_24,26,0.6,0.0,Akropong,atiwa_west,2025-07-11 22:14:00,,,,NORAIN,24
ID_wbKw3_24,26,0.6,0.0,Akropong,atiwa_west,2025-07-11 22:14:01,,,,NORAIN,24
ID_6PFVQ_24,26,0.6,0.0,Akropong,atiwa_west,2025-07-11 22:14:02,,,,NORAIN,24
ID_nYI7O_24,26,0.6,0.0,Akropong,atiwa_west,2025-07-11 22:14:03,,,,NORAIN,24
ID_1Ha2o_24,26,0.6,0.0,Akropong,atiwa_west,2025-07-11 22:14:04,,,,NORAIN,24
ID_t8lq0_24,26,0.6,0.0,Akropong,atiwa_west,2025-07-11 22:14:13,,,,NORAIN,24
ID_pMcKN_24,79,0.3,0.0,Mampamhwe,obuasi_east,2025-07-11 22:24:45,,,,NORAIN,24
ID_6uMXu_24,81,1.0,0.0,odumasi,obuasi_east,2025-07-11 22:25:20,,,,NORAIN,24
ID_3r8lW_24,81,1.0,0.0,odumasi,obuasi_east,2025-07-11 22:25:21,,,,NORAIN,24
